fecha,Internacional_count,Nacional_count,paginas_totales,proporcion_total,proporcion_ajustada,deportes,estrellas,familia,internacional_x,loteria,modelo_x,noticias,opinion,publicidad externa,publicidad interna,reportajes,variedades,chipi_presente,deportes_seccion,estrellas_seccion,familia_seccion,internacional_seccion,loteria_seccion,modelo_seccion,noticias_seccion,opinion_seccion,publicidad externa_seccion,publicidad interna_seccion,reportajes_seccion,variedades_seccion,year,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional_y,modelo_portada,especial,publicidad,modelo_y,palabras_titulo,palabras_st,envio_total,cobrable,devuelto,vendido
2023-07-28,2.0,3.0,20.0,1100.0,55.0,4.0,5.0,1.5,6.0,0.0,0.0,4.6,1.5,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,23.0,82197.0,78329.0,8906.0,69423.0
2023-07-29,3.0,2.0,19.0,1220.0,64.21,4.0,4.5,4.5,0.0,0.0,0.0,5.29,2.5,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,16.0,78119.0,76051.0,7227.0,68824.0
2023-07-30,3.0,2.0,20.0,1000.0,50.0,3.2,5.5,4.0,0.0,0.0,0.0,3.33,3.0,3.0,0.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2023.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,22.0,80238.0,78354.0,4272.0,74082.0
2023-07-31,3.0,2.0,24.0,1300.0,54.17,5.0,4.5,2.5,3.0,0.0,0.0,4.14,1.5,0.0,0.0,0.0,3.0,0.0,5.0,2.0,4.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,84127.0,81753.0,2441.0,79312.0
2023-08-01,2.6,2.4,25.4,1464.0,57.79,3.02,3.93,1.97,1.43,0.2,0.33,3.89,1.3,3.2,0.7,0.6,1.28,0.2,5.0,2.4,2.0,1.4,0.6,0.6,5.4,1.4,4.0,0.8,0.2,1.6,2023.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,26.0,78685.0,76227.0,18199.0,58028.0
2023-08-02,6.0,0.0,27.0,1440.0,53.33,3.17,2.43,2.5,4.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,6.0,7.0,2.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,2023.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,79600.0,77246.0,9784.0,67462.0
2023-08-03,3.6,1.6,24.0,1356.0,56.68,3.37,3.5,2.86,1.8,0.0,0.0,4.14,1.3,0.4,0.0,0.4,2.0,0.4,5.4,2.2,4.4,0.8,0.0,0.0,7.2,2.0,0.2,0.0,0.6,1.2,2023.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,79579.0,77180.0,7652.0,69528.0
2023-08-04,5.0,1.0,27.0,1590.0,58.89,4.83,5.0,2.33,3.0,0.0,0.0,4.4,1.0,1.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,19.0,79549.0,75672.0,7153.0,68519.0
2023-08-05,6.0,0.0,26.0,1340.0,51.54,2.83,2.67,3.0,4.0,0.0,0.0,4.33,1.5,0.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,19.0,79115.0,77181.0,7151.0,70030.0
2023-08-06,2.0,2.0,23.0,1300.0,56.52,3.2,3.33,1.5,3.0,0.0,2.0,4.12,1.5,0.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,15.0,80720.0,78839.0,6367.0,72472.0
2023-08-07,2.0,3.0,26.0,1550.0,59.62,5.4,4.0,2.0,4.0,0.0,0.0,4.25,2.0,0.0,0.0,0.0,2.75,0.0,5.0,2.0,2.0,3.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,2023.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,84982.0,82625.0,6415.0,76210.0
2023-08-08,2.0,2.0,17.0,860.0,50.59,3.75,4.0,3.5,2.5,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,22.0,78302.0,75959.0,6719.0,69240.0
2023-08-09,3.0,1.0,24.0,1430.0,59.58,4.25,4.0,1.5,0.0,0.0,2.5,3.83,1.5,2.0,0.0,3.5,0.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,2.0,1.0,2023.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,79598.0,77121.0,11185.0,65936.0
2023-08-10,5.0,1.0,26.0,1240.0,47.69,3.33,3.25,1.5,2.0,0.0,0.0,3.5,0.5,0.0,0.0,0.0,2.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,14.0,79001.0,76639.0,7746.0,68893.0
2023-08-11,5.0,0.0,20.0,1120.0,56.0,3.8,3.0,2.5,3.0,0.0,0.0,4.4,0.5,0.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,9.0,80070.0,76209.0,8886.0,67323.0
2023-08-12,4.0,2.0,23.8,1292.0,54.34,3.76,4.0,3.13,1.6,0.0,0.0,4.41,1.7,0.4,0.5,2.0,1.67,0.0,6.2,2.2,2.2,0.6,0.4,0.0,7.4,1.8,0.4,0.4,0.8,1.4,2023.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,24.0,77426.0,75481.0,7329.0,68152.0
2023-08-13,3.0,2.0,23.0,1220.0,53.04,2.8,2.67,2.33,2.0,0.0,0.0,3.67,0.5,0.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,22.0,79439.0,77568.0,7048.0,70520.0
2023-08-14,3.0,4.0,25.0,1350.0,54.0,5.17,4.5,6.0,0.0,0.0,0.0,4.57,3.5,0.0,0.0,3.67,3.5,0.0,6.0,2.0,2.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,3.0,2.0,2023.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,82832.0,80466.0,5871.0,74595.0
2023-08-15,2.0,3.0,23.0,1140.0,49.57,3.0,2.0,1.75,0.0,0.0,0.0,3.78,0.5,0.0,0.0,0.0,2.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,15.0,75104.0,72758.0,6056.0,66702.0
2023-08-16,3.0,1.0,23.0,1410.0,61.3,2.75,3.5,2.67,0.0,0.0,1.0,2.83,1.0,1.5,0.0,0.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,3.0,6.0,2.0,2.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,18.0,78773.0,76409.0,10428.0,65981.0
2023-08-17,4.0,0.0,21.0,1210.0,57.62,2.75,3.33,0.5,2.33,0.0,0.0,4.0,1.5,0.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,13.0,78371.0,74867.0,8128.0,66739.0
2023-08-18,3.0,2.0,22.0,1250.0,56.82,3.8,4.0,3.0,3.0,0.0,0.0,3.67,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2023.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,22.0,77905.0,74067.0,7584.0,66483.0
2023-08-19,4.0,2.6,27.0,1526.0,56.54,3.5,4.32,3.03,2.6,0.0,0.0,3.98,1.6,0.77,1.0,2.4,2.0,0.2,6.8,3.0,2.6,0.8,0.4,0.0,7.4,1.6,1.6,0.4,0.8,1.6,2023.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,10.0,77162.0,75209.0,5745.0,69464.0
2023-08-20,4.0,2.0,22.0,1070.0,48.64,2.0,4.0,2.0,0.0,0.0,0.0,5.89,1.5,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,2023.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,10.0,79336.0,77364.0,5418.0,71946.0
2023-08-21,2.0,3.0,24.0,1370.0,57.08,3.33,5.0,3.0,0.0,0.0,0.0,4.25,2.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,3.0,0.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2023.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,17.0,154735.0,152397.0,29796.0,122601.0
2023-08-22,3.0,2.0,24.0,1330.0,55.42,3.6,3.0,2.5,3.0,0.0,0.0,3.29,0.5,0.0,0.0,0.0,2.5,1.0,5.0,3.0,4.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,2023.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,17.0,85265.0,82885.0,10483.0,72402.0
2023-08-23,3.0,2.0,26.0,1470.0,56.54,2.2,3.5,3.0,3.0,0.0,1.75,3.57,1.0,2.0,0.0,0.0,4.0,0.0,5.0,2.0,3.0,1.0,0.0,4.0,7.0,2.0,1.0,0.0,0.0,1.0,2023.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,18.0,78753.0,76321.0,10595.0,65726.0
2023-08-24,5.0,0.0,23.0,1240.0,53.91,5.6,4.67,2.5,3.0,0.0,0.0,3.62,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2023.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,14.0,79119.0,76749.0,7866.0,68883.0
2023-08-25,3.0,3.0,23.0,1300.0,56.52,3.17,5.0,2.0,2.0,0.0,0.0,4.0,1.5,0.0,0.0,0.0,2.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,2023.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,89442.0,85543.0,11556.0,73987.0
2023-08-26,3.4,1.8,22.2,1188.0,53.35,3.92,4.37,3.53,2.1,0.0,0.0,4.45,1.7,0.6,0.6,1.9,1.57,0.0,5.4,2.4,2.2,0.8,0.4,0.0,6.8,1.4,0.6,0.2,0.6,1.4,2023.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,22.0,77613.0,75633.0,6708.0,68925.0
2023-08-27,5.0,0.0,23.0,1320.0,57.39,3.17,3.0,4.33,2.0,0.0,0.0,4.17,2.0,0.0,0.0,0.0,2.5,0.0,6.0,3.0,3.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,2023.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,13.0,80254.0,78375.0,7638.0,70737.0
2023-08-28,4.0,3.0,25.0,1560.0,62.4,3.5,2.67,3.0,3.0,0.0,0.0,4.67,2.0,0.0,0.0,4.0,3.33,0.0,6.0,3.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,2023.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,83336.0,80925.0,6973.0,73952.0
2023-08-29,3.0,2.0,26.0,1550.0,59.62,2.83,3.25,2.0,2.0,0.0,0.0,3.14,0.5,0.0,0.0,0.0,3.5,0.0,6.0,4.0,4.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,2023.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,85430.0,83072.0,10502.0,72570.0
2023-08-30,5.0,3.0,29.0,1530.0,52.76,2.62,4.5,3.0,5.0,0.0,0.0,4.43,1.5,1.5,0.0,3.0,1.5,0.0,8.0,2.0,2.0,1.0,0.0,0.0,7.0,2.0,4.0,0.0,1.0,2.0,2023.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,17.0,77501.0,74987.0,4546.0,70441.0
2023-08-31,4.0,2.0,24.0,1370.0,57.08,3.67,3.67,3.0,2.0,0.0,0.0,3.8,0.5,2.0,0.0,4.0,3.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,2.0,2023.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,11.0,77922.0,75537.0,2036.0,73501.0
2023-09-01,5.0,1.0,25.0,1560.0,62.4,3.0,4.5,2.0,3.0,0.0,2.0,4.86,3.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,2.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0,2023.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,14.0,78412.0,74601.0,20148.0,54453.0
2023-09-02,2.8,2.8,22.8,1282.0,56.49,3.74,4.07,2.64,0.7,0.0,0.0,4.1,0.84,0.0,0.5,0.0,2.4,0.2,5.8,2.2,3.4,0.4,0.0,0.0,7.2,2.2,0.0,0.4,0.0,1.2,2023.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,13.0,76979.0,75060.0,7674.0,67386.0
2023-09-03,5.0,1.0,25.0,1550.0,62.0,4.33,3.0,3.0,2.5,0.0,0.0,4.0,1.5,0.0,0.0,0.0,2.5,0.0,6.0,2.0,2.0,2.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2023.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,13.0,79695.0,77822.0,7200.0,70622.0
2023-09-04,2.0,1.0,19.0,1180.0,62.11,3.67,4.5,3.0,0.0,0.0,0.0,4.6,1.5,0.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2023.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,82939.0,80583.0,6457.0,74126.0
2023-09-05,1.0,3.0,19.0,1080.0,56.84,3.25,4.0,2.5,3.0,0.0,0.0,3.8,0.5,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,11.0,76149.0,73696.0,7854.0,65842.0
2023-09-06,3.0,2.0,22.0,1220.0,55.45,3.4,5.5,2.5,3.0,0.0,0.0,3.8,0.5,0.0,0.0,0.0,1.0,0.0,5.0,6.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,16.0,77005.0,74576.0,9971.0,64605.0
2023-09-07,3.0,3.0,19.0,910.0,47.89,2.17,0.0,0.0,3.0,0.0,0.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2023.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,87576.0,85229.0,13605.0,71624.0
2023-09-08,4.6,1.4,23.8,1376.0,58.01,3.6,3.05,2.5,1.9,0.0,0.0,4.09,1.3,0.7,0.0,2.1,2.0,0.2,6.0,3.8,2.0,1.0,0.2,0.0,6.4,1.6,0.6,0.0,0.8,1.4,2023.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,18.0,81115.0,77280.0,10022.0,67258.0
2023-09-09,3.0,4.0,21.0,1200.0,57.14,4.14,4.5,3.0,0.0,0.0,0.0,4.6,1.5,0.0,2.5,0.0,3.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,2023.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,76944.0,75015.0,7237.0,67778.0
2023-09-10,4.0,0.0,25.0,1360.0,54.4,4.8,3.67,4.33,3.0,0.0,0.0,3.5,2.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0,79559.0,77692.0,6346.0,71346.0
2023-09-11,2.0,4.0,26.0,1390.0,53.46,3.0,8.0,3.5,0.0,0.0,0.0,4.38,2.0,0.0,0.0,6.0,3.67,0.0,6.0,2.0,2.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,3.0,3.0,2023.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,20.0,93366.0,91001.0,12683.0,78318.0
2023-09-12,2.0,2.0,21.0,1060.0,50.48,3.25,3.0,2.0,4.0,0.0,0.0,4.6,1.0,2.0,0.0,3.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,1.0,2023.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,80369.0,78004.0,6204.0,71800.0
2023-09-13,4.0,1.0,20.0,1120.0,56.0,2.8,5.0,3.0,3.0,0.0,0.0,3.5,1.0,1.5,0.0,0.0,2.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,2023.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,19.0,79816.0,77458.0,14920.0,62538.0
2023-09-14,3.0,2.0,18.0,960.0,53.33,2.8,5.0,3.0,3.0,0.0,0.0,4.8,1.5,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,78116.0,75791.0,10216.0,65575.0
2023-09-15,3.0,1.0,18.0,860.0,47.78,3.2,4.5,2.0,0.0,0.0,0.0,4.6,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,2023.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,70681.0,66924.0,8227.0,58697.0
2023-09-16,2.8,1.8,21.6,1280.0,59.53,4.02,3.57,2.97,3.0,0.0,0.0,3.81,1.1,0.2,0.2,1.9,2.2,0.0,4.8,2.8,2.2,1.4,0.0,0.0,5.8,1.6,0.4,0.2,0.8,1.6,2023.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,76743.0,74839.0,8880.0,65959.0
2023-09-17,2.0,2.0,21.0,1210.0,57.62,4.0,4.0,5.0,2.5,0.0,0.0,4.2,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,19.0,79983.0,78119.0,13798.0,64321.0
2023-09-18,5.0,2.0,22.0,1350.0,61.36,4.29,5.5,4.5,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3.5,3.5,0.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,2023.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,15.0,83796.0,81436.0,10185.0,71251.0
2023-09-19,3.0,2.0,23.0,1340.0,58.26,2.6,4.0,2.67,2.0,0.0,0.0,3.6,2.5,0.0,0.0,3.33,1.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,1.0,2023.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,76645.0,74287.0,10238.0,64049.0
2023-09-20,3.0,1.0,19.0,1230.0,64.74,4.5,3.6,4.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2023.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,18.0,77586.0,75229.0,8608.0,66621.0
2023-09-21,4.0,1.0,22.0,1280.0,58.18,3.6,4.5,2.5,3.5,0.0,0.0,3.83,2.0,0.0,0.0,4.5,3.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,2023.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,22.0,77821.0,75461.0,8726.0,66735.0
2023-09-22,4.0,0.0,17.0,900.0,52.94,3.25,2.0,0.0,3.0,0.0,0.0,3.4,0.5,0.0,0.0,3.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,2023.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,19.0,76510.0,72690.0,6725.0,65965.0
2023-09-23,2.0,2.0,23.0,1290.0,56.09,2.8,4.0,3.0,3.0,0.0,0.0,3.57,1.5,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,2023.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,76433.0,74540.0,8444.0,66096.0
2023-09-24,3.6,1.6,23.4,1330.0,56.71,3.08,4.23,2.67,2.4,0.0,0.55,3.74,1.3,0.7,0.0,0.67,2.2,0.2,5.2,2.2,2.6,1.2,0.4,1.4,6.4,1.8,0.6,0.0,0.6,1.0,2023.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,15.0,78504.0,76639.0,10709.0,65930.0
2023-09-25,3.0,3.0,22.0,1350.0,61.36,4.17,8.0,3.67,3.0,0.0,0.0,4.17,3.5,0.0,0.0,0.0,5.0,0.0,6.0,2.0,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2023.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,14.0,81749.0,79396.0,8595.0,70801.0
2023-09-26,2.0,3.0,25.0,1290.0,51.6,4.8,3.25,2.25,3.0,0.0,0.0,4.88,1.5,0.0,0.0,0.0,1.0,1.0,5.0,4.0,4.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,16.0,76630.0,74254.0,7412.0,66842.0
2023-09-27,3.0,2.0,22.0,1260.0,57.27,2.6,3.0,2.0,4.0,0.0,0.0,3.43,1.0,0.0,0.0,0.0,1.5,0.0,5.0,3.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,2023.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,16.0,75943.0,73567.0,9094.0,64473.0
2023-09-28,3.0,2.0,19.0,1190.0,62.63,4.2,3.5,3.0,3.5,0.0,0.0,4.17,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2023.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,19.0,77346.0,74913.0,7806.0,67107.0
2023-09-29,3.0,2.0,19.0,1010.0,53.16,3.2,5.5,1.5,0.0,0.0,0.0,3.33,1.0,0.0,0.0,4.0,1.5,0.0,5.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,2023.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,76386.0,72409.0,5105.0,67304.0
2023-09-30,3.8,2.2,25.4,1372.0,54.24,3.32,4.48,3.23,2.6,0.0,0.65,4.07,1.7,0.57,0.4,2.0,1.87,0.4,5.8,2.6,2.2,0.6,0.2,0.8,7.2,1.8,1.4,0.2,0.8,1.8,2023.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,15.0,75128.0,73170.0,3769.0,69401.0
